CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn_Prob,Prediction,Risk_Tier
15644849,Zikoranachidimma,655,France,Female,32,2,0,1,1,1,71047.51,0,0.18,0,Low Risk
15790336,Tokareva,664,Germany,Male,36,6,71142.77,2,0,0,122433.09,0,0.04,0,Low Risk
15813871,Hs?,690,France,Male,47,2,0,2,0,0,151375.73,0,0.07,0,Low Risk
15809826,Craigie,728,France,Female,46,2,109705.52,1,0,0,20276.87,1,0.52,1,Medium Risk
15789371,Cattaneo,593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0,0.18,0,Low Risk
15630402,Nebechukwu,594,France,Female,31,9,0,1,1,1,5719.11,0,0.11,0,Low Risk
15673971,Houghton,655,Germany,Female,44,6,146498.76,1,0,0,64853.51,1,0.52,1,Medium Risk
15709252,Fuller,616,Germany,Female,28,10,105173.99,1,1,1,29835.37,1,0.18,0,Low Risk
15570857,Kambinachi,677,Germany,Female,39,0,111213.64,2,1,1,147578.26,0,0.23,0,Low Risk
15766552,Rossi,643,France,Male,37,6,0,2,0,0,142454.77,0,0.03,0,Low Risk
15592222,Lo,505,France,Male,49,7,80001.23,1,0,0,135180.11,0,0.49,0,Medium Risk
15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,0.72,1,High Risk
15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0,0.02,0,Low Risk
15599535,Howell,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,0.04,0,Low Risk
15619465,Cameron,555,Spain,Female,24,2,0,2,1,1,197866.55,0,0.03,0,Low Risk
15597896,Ozoemena,365,Germany,Male,30,0,127760.07,1,0,0,81537.85,1,0.57,1,Medium Risk
15763460,Yao,680,France,Male,33,10,183768.47,1,0,0,164119.35,0,0.20,0,Low Risk
15701741,Williams,711,France,Female,39,3,152462.79,1,0,0,90305.97,0,0.08,0,Low Risk
15807593,Berry,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,0.16,0,Low Risk
15715715,Artyomova,799,Spain,Male,38,2,0,2,1,1,59297.34,0,0.02,0,Low Risk
15756680,Phillips,667,France,Male,28,6,165798.1,1,0,0,147090.9,0,0.03,0,Low Risk
15587299,Board,567,France,Female,48,3,0,1,0,0,55362.45,0,0.74,1,High Risk
15700964,Pollard,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0,0.21,0,Low Risk
15789339,Yen,681,France,Male,59,4,122781.51,1,1,1,140166.95,0,0.11,0,Low Risk
15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,0.06,0,Low Risk
15770554,Fraser,769,France,Male,31,4,61297.05,2,1,1,7118.02,0,0.04,0,Low Risk
15738148,Clarke,465,France,Female,51,8,122522.32,1,0,0,181297.65,1,0.66,1,Medium Risk
15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,0,0,146637.45,0,0.12,0,Low Risk
15728082,Vasiliev,601,Spain,Male,28,6,0,2,0,0,14665.28,0,0.01,0,Low Risk
15677020,Selezneva,570,France,Female,58,8,0,1,1,1,116503.92,1,0.27,0,Low Risk
15600174,Walton,525,France,Male,35,7,165358.77,1,1,1,94738.54,0,0.08,0,Low Risk
15627027,Shih,738,France,Male,39,5,0,2,1,1,114388.98,0,0.00,0,Low Risk
15815040,Ma,552,Germany,Female,42,8,103362.14,1,1,1,186869.58,1,0.50,1,Medium Risk
15772381,Brient,589,Germany,Male,38,8,92219.21,1,0,0,99106.97,0,0.31,0,Low Risk
15700549,Alvares,721,France,Male,54,5,0,2,1,1,4493.12,0,0.09,0,Low Risk
15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,1,1,6776.92,0,0.17,0,Low Risk
15638788,Mack,550,France,Male,32,8,97514.07,1,1,1,199138.84,0,0.10,0,Low Risk
15628007,Genovese,653,France,Male,33,1,0,2,0,0,53379.52,0,0.00,0,Low Risk
15733032,Butler,651,Spain,Male,47,2,0,2,1,1,119808.64,0,0.03,0,Low Risk
15750602,Clendinnen,662,France,Male,29,5,147092.65,1,0,0,10928.3,0,0.16,0,Low Risk
15578186,Pirozzi,486,Germany,Male,37,9,115217.99,2,0,0,144995.33,0,0.36,0,Low Risk
15765322,Connely,755,France,Male,23,5,84284.48,2,1,1,62851.6,0,0.06,0,Low Risk
15702789,Carter,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,0,0.12,0,Low Risk
15764444,Pan,679,Germany,Male,58,8,125850.53,2,1,1,87008.17,0,0.10,0,Low Risk
15654760,Su,811,France,Male,40,1,101514.89,1,1,1,121765,0,0.08,0,Low Risk
15624229,Noble,694,France,Female,22,4,0,2,1,1,11525.72,0,0.03,0,Low Risk
15724527,Forbes,825,France,Male,34,9,0,2,1,1,31933.06,0,0.01,0,Low Risk
15693704,Tsou,679,France,Female,24,6,114948.76,2,1,1,135768.25,0,0.05,0,Low Risk
15761606,Law,617,Spain,Female,37,9,101707.8,1,0,0,123866.28,0,0.13,0,Low Risk
15638871,Ch'ang,639,France,Male,77,6,80926.02,2,1,1,55829.25,0,0.08,0,Low Risk
15648136,Green,658,Germany,Female,28,9,152812.58,1,0,0,166682.57,0,0.17,0,Low Risk
15685300,Meng,603,France,Male,35,6,128993.76,2,0,0,130483.56,0,0.06,0,Low Risk
15726179,Ferrari,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1,0.37,0,Low Risk
15797919,Ting,773,Spain,Male,37,2,103195.2,2,0,0,178268.36,0,0.12,0,Low Risk
15652084,Boni,515,France,Male,40,0,109542.29,1,1,1,166370.81,0,0.22,0,Low Risk
15757952,Teng,651,France,Male,44,2,0,3,0,0,102530.35,1,0.80,1,High Risk
15662955,Nicholls,697,France,Male,27,8,141223.68,2,0,0,90591.15,0,0.04,0,Low Risk
15728224,Kerr,710,Germany,Female,41,9,149155.53,2,0,0,42131.26,1,0.10,0,Low Risk
15735788,Chiagoziem,709,France,Male,31,6,0,2,1,1,71009.84,0,0.01,0,Low Risk
15771270,North,635,France,Female,27,8,127471.56,1,1,1,152916.05,1,0.05,0,Low Risk
15575691,Palerma,689,France,Female,58,5,0,2,1,1,49848.86,0,0.09,0,Low Risk
15668575,Hao,626,Spain,Female,26,8,148610.41,3,1,1,104502.02,1,0.67,1,Medium Risk
15713532,Wang,646,Germany,Female,29,4,105957.44,1,0,0,15470.91,0,0.45,0,Medium Risk
15721189,Kung,666,France,Female,66,7,0,2,1,1,99792.82,0,0.01,0,Low Risk
15653937,McIntyre,638,Germany,Female,53,1,123916.67,1,0,0,16657.68,1,0.99,1,High Risk
15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,0.16,0,Low Risk
15642162,Ponce,603,Germany,Male,35,1,123407.69,1,0,0,152541.89,1,0.34,0,Low Risk
15699047,Chukwuemeka,674,France,Female,21,9,120150.39,2,1,1,33964.03,0,0.05,0,Low Risk
15568104,Zubarev,749,France,Female,26,6,0,2,1,1,34948.77,0,0.00,0,Low Risk
15797910,Zetticci,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0,0.84,1,High Risk
15792868,Mickey,675,France,Male,69,1,0,2,0,0,157097.09,0,0.57,1,Medium Risk
15788291,Okwuadigbo,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1,0.29,0,Low Risk
15635177,Williamson,597,Spain,Female,66,3,0,1,1,1,70532.53,0,0.15,0,Low Risk
15813192,Chukwuemeka,494,France,Male,25,6,0,2,1,1,109988.09,0,0.00,0,Low Risk
15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,1,1,121102.9,0,0.45,0,Medium Risk
15665177,Booth,613,France,Male,44,3,0,2,1,1,136491.72,0,0.04,0,Low Risk
15657284,Day,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1,0.60,1,Medium Risk
15664907,Alexander,527,France,Male,47,1,0,1,0,0,21312.16,1,0.53,1,Medium Risk
15759250,Barnett,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0,0.72,1,High Risk
15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1,0.28,0,Low Risk
15645600,Obidimkpa,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,0.02,0,Low Risk
15656096,Cumbrae-Stewart,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0,0.13,0,Low Risk
15611247,McKenzie,481,France,Female,28,10,0,2,0,0,145215.96,0,0.10,0,Low Risk
15814772,Adams,645,Germany,Male,49,4,160133.88,1,1,1,88391.97,0,0.42,0,Medium Risk
15694852,Arcuri,575,France,Male,29,4,121823.4,2,1,1,50368.87,0,0.05,0,Low Risk
15585047,Onyemere,715,France,Male,28,7,160376.61,1,0,0,196853.11,0,0.10,0,Low Risk
15745107,Lung,776,Germany,Male,38,5,112281.7,1,1,1,89893.6,0,0.14,0,Low Risk
15683375,Compton,541,France,Female,32,4,0,1,1,1,114951.42,0,0.09,0,Low Risk
15782939,Storey,747,France,Male,42,4,80214.36,1,0,0,115241.96,1,0.39,0,Low Risk
15710138,Sun,718,Spain,Male,39,6,0,2,1,1,63889.1,0,0.02,0,Low Risk
15637646,Rowley,756,France,Male,31,10,122647.32,1,0,0,61666.87,0,0.05,0,Low Risk
15792989,Bianchi,543,France,Female,71,1,104308.77,1,1,1,25650.04,0,0.23,0,Low Risk
15773949,Cherkasova,692,France,Female,36,3,0,2,1,1,8282.22,0,0.09,0,Low Risk
15815271,Ritchie,755,Germany,Male,43,6,165048.5,3,0,0,16929.41,1,0.90,1,High Risk
15795151,Hartzler,705,France,Female,38,3,123894.43,1,0,0,21177.1,0,0.20,0,Low Risk
15783305,Franklin,593,France,Female,46,7,98752.51,1,0,0,145560.38,0,0.44,0,Medium Risk
15803842,Dunn,752,Germany,Female,45,3,105426.5,2,1,1,89773.45,0,0.31,0,Low Risk
15657468,Simmons,711,Germany,Female,53,5,123805.03,1,0,0,102428.51,0,0.94,1,High Risk
15775042,Ku,615,France,Female,23,4,0,2,0,0,196476.19,0,0.02,0,Low Risk
15801924,Browne,754,Spain,Female,27,8,0,2,0,0,121821.16,0,0.01,0,Low Risk
15684248,Meng,658,Spain,Male,21,7,0,2,1,1,154279.87,0,0.01,0,Low Risk
15762799,Alexander,720,Germany,Male,23,0,187861.18,2,1,1,104120.17,0,0.11,0,Low Risk
15621064,Russell,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0,0.07,0,Low Risk
15732943,Okwuoma,574,Spain,Male,36,4,77967.5,1,0,0,167066.95,1,0.13,0,Low Risk
15588535,Ts'ao,750,Spain,Female,39,6,0,2,0,0,19264.33,0,0.08,0,Low Risk
15766686,Nebechi,659,Germany,Female,39,1,104502.11,1,0,0,20652.69,0,0.70,1,Medium Risk
15715888,Allardyce,591,France,Female,38,2,142289.28,1,1,1,119638.85,0,0.08,0,Low Risk
15801915,Rendall,529,France,Female,31,6,152310.55,1,0,0,13054.25,0,0.13,0,Low Risk
15769703,West,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1,0.81,1,High Risk
15799925,Uwakwe,800,France,Male,60,6,88541.57,2,1,1,131718.12,0,0.12,0,Low Risk
15801441,Campbell,670,Germany,Female,35,2,79585.96,1,1,1,198802.9,0,0.30,0,Low Risk
15667602,Cheng,704,Spain,Male,33,3,0,2,0,0,73018.74,0,0.00,0,Low Risk
15756926,Atherton,833,Germany,Male,29,1,96462.25,2,1,1,48986.18,0,0.04,0,Low Risk
15665221,Nwebube,630,France,Male,26,7,129837.72,2,1,1,197001.15,0,0.05,0,Low Risk
15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0,0.05,0,Low Risk
15668889,Galgano,665,Germany,Female,43,2,116322.27,4,0,0,35640.12,1,0.92,1,High Risk
15743075,Ko,659,France,Male,35,6,0,2,1,1,58879.11,0,0.00,0,Low Risk
15688337,Dixon,721,France,Male,40,9,118129.87,1,1,1,160277.65,0,0.05,0,Low Risk
15711299,Wilson,711,Germany,Female,52,8,145262.54,1,1,1,131473.31,0,0.80,1,High Risk
15576000,Chibueze,765,France,Male,40,6,138033.55,1,1,1,67972.45,0,0.06,0,Low Risk
15752139,Salter,682,Germany,Male,36,5,72373.62,2,0,0,36895.99,0,0.06,0,Low Risk
15572547,Vaguine,670,France,Female,45,9,104930.38,1,0,0,155921.81,1,0.58,1,Medium Risk
15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0,0.20,0,Low Risk
15754649,Fang,705,Spain,Female,57,3,0,2,1,1,34134.14,0,0.05,0,Low Risk
15613097,Kao,605,France,Female,33,4,0,2,1,1,83700.66,0,0.01,0,Low Risk
15755978,Tseng,606,France,Male,31,10,0,2,0,0,195209.4,0,0.07,0,Low Risk
15800620,Fitzgerald,691,France,Female,29,9,0,2,0,0,199635.93,0,0.07,0,Low Risk
15733014,Nolan,813,France,Female,62,10,64667.95,2,1,1,140454.14,0,0.17,0,Low Risk
15724889,Chinweuba,665,Spain,Male,38,9,0,1,1,1,87412.74,0,0.05,0,Low Risk
15796343,Bazhenov,707,France,Female,31,2,82787.93,2,0,0,91423.69,0,0.20,0,Low Risk
15704231,Barrett,430,France,Female,33,8,0,1,1,1,69759.91,0,0.08,0,Low Risk
15710421,Baresi,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0,0.09,0,Low Risk
15789863,Kazakova,683,France,Male,39,4,0,2,0,0,171716.81,0,0.04,0,Low Risk
15754072,Dennis,840,Spain,Female,36,6,0,2,0,0,141364.27,0,0.03,0,Low Risk
15641860,Bradley,764,Germany,Male,34,6,108760.27,2,0,0,166324.79,1,0.12,0,Low Risk
15641474,Hall,638,France,Male,46,9,139859.54,1,0,0,38967.29,0,0.31,0,Low Risk
15749103,Ginikanwa,604,Germany,Female,47,4,118907.6,1,1,1,47777.15,1,0.61,1,Medium Risk
15668580,Todd,716,Spain,Male,33,2,0,2,1,1,92916.53,0,0.04,0,Low Risk
15626233,Onyekachi,593,France,Female,32,3,0,2,1,1,151978.36,0,0.02,0,Low Risk
15714970,Holbrook,667,Germany,Male,32,0,103846.65,1,0,0,20560.69,0,0.30,0,Low Risk
15686718,Hung,802,Germany,Male,37,9,115569.21,1,1,1,119782.89,0,0.26,0,Low Risk
15741728,Atkins,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,0.04,0,Low Risk
15695168,Bruce,625,France,Male,39,2,0,2,0,0,100403.05,0,0.03,0,Low Risk
15704483,Lorenzo,724,France,Male,40,6,0,2,0,0,106149.48,0,0.02,0,Low Risk
15764073,Arcuri,503,Spain,Female,36,9,0,2,1,1,16274.67,0,0.10,0,Low Risk
15684951,He,542,France,Female,59,2,68892.77,2,0,0,7905.06,1,0.72,1,High Risk
15770225,Padovesi,493,France,Male,36,9,0,2,1,1,65816.53,0,0.02,0,Low Risk
15777639,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0,0.09,0,Low Risk
15705352,Yang,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0,0.04,0,Low Risk
15640268,Avdeeva,652,Spain,Male,71,4,0,1,1,1,120107.1,0,0.14,0,Low Risk
15604119,Alderete,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0,0.13,0,Low Risk
15647898,Russell,610,Spain,Female,50,5,130554.51,3,0,0,184758.17,1,0.87,1,High Risk
15616240,Yeh,530,Spain,Male,37,4,0,2,1,1,164844.37,0,0.01,0,Low Risk
15585192,Cremonesi,686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0,0.14,0,Low Risk
15757306,Miller,738,Spain,Male,49,3,0,3,1,1,65066.48,1,0.73,1,High Risk
15723481,Wright,728,Spain,Male,42,8,0,2,1,1,41823.22,0,0.03,0,Low Risk
15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0,0.42,0,Medium Risk
15663808,Ifesinachi,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,0.25,0,Low Risk
15638989,Lettiere,711,France,Female,25,5,190066.54,1,0,0,51345.39,1,0.34,0,Low Risk
15687719,She,532,Spain,Female,37,5,0,2,1,1,6761.84,0,0.04,0,Low Risk
15797227,Otutodilinna,754,France,Male,28,8,0,2,1,1,52615.62,0,0.02,0,Low Risk
15733114,Hay,552,Spain,Male,45,9,0,2,0,0,26752.56,0,0.09,0,Low Risk
15611191,Scott,505,Germany,Female,37,10,122453.97,2,1,1,52693.99,0,0.12,0,Low Risk
15592877,Wright,641,Spain,Male,42,9,132657.55,1,0,0,35367.19,0,0.27,0,Low Risk
15644796,Dyer,821,Spain,Female,38,8,0,2,1,1,126241.4,1,0.02,0,Low Risk
15591489,Davison,826,France,Male,26,5,142662.68,1,0,0,60285.3,0,0.26,0,Low Risk
15673074,Obidimkpa,527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,0.14,0,Low Risk
15711446,Sinclair,569,Spain,Female,51,3,0,3,0,0,75084.96,1,0.86,1,High Risk
15694453,Walker,631,Germany,Male,37,9,131519.49,2,1,1,51752.18,0,0.05,0,Low Risk
15666884,Su,508,Germany,Female,41,5,82161.7,2,0,0,187776.49,0,0.19,0,Low Risk
15731519,Kerr,511,France,Female,30,5,0,2,0,0,143994.86,0,0.02,0,Low Risk
15576615,Giordano,719,Spain,Male,37,10,145382.61,1,0,0,80408.59,0,0.14,0,Low Risk
15761497,Udinesi,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1,0.58,1,Medium Risk
15792729,Holland,474,Germany,Female,34,9,176311.36,1,0,0,160213.27,0,0.15,0,Low Risk
15695699,Calabrese,687,France,Male,35,8,0,2,0,0,10334.05,0,0.01,0,Low Risk
15714642,Hawkins,792,Spain,Female,40,7,0,1,0,0,141652.2,0,0.41,0,Medium Risk
15599722,Chia,609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1,0.15,0,Low Risk
15711572,O'Kane,705,Germany,Female,31,9,110941.93,2,0,0,163484.8,0,0.12,0,Low Risk
15700752,Pugliesi,545,France,Female,32,6,0,2,1,1,52067.37,0,0.00,0,Low Risk
15641794,Ridley,698,France,Male,33,5,135658.73,2,1,1,39755,0,0.02,0,Low Risk
15629744,Tan,804,France,Female,71,8,0,2,1,1,147995.96,0,0.04,0,Low Risk
15659092,Davide,621,France,Female,50,5,0,2,0,0,191756.54,1,0.22,0,Low Risk
15740476,Tsao,659,Germany,Female,32,3,150923.74,2,1,1,174652.51,0,0.06,0,Low Risk
15754849,Tyler,776,Germany,Female,32,4,109421.13,2,1,1,126517.46,0,0.17,0,Low Risk
15595842,Paramor,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1,0.83,1,High Risk
15776494,Siciliano,754,France,Male,61,5,146622.35,1,1,1,41815.22,1,0.13,0,Low Risk
15682454,McFarland,626,France,Female,34,3,0,2,1,1,37870.29,0,0.00,0,Low Risk
15762418,Gant,750,Spain,Male,22,3,121681.82,1,0,0,128643.35,1,0.26,0,Low Risk
15646302,Shao,705,France,Female,24,7,100169.51,1,0,0,121408.55,0,0.05,0,Low Risk
15691906,Esposito,664,Germany,Female,49,5,127421.78,2,0,0,108876.75,1,0.68,1,Medium Risk
15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,0,0,85470.45,1,0.87,1,High Risk
15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0.04,0,Low Risk
15728917,Gill,598,France,Male,48,6,120682.53,1,0,0,30635.52,1,0.45,0,Medium Risk
15634815,Hunt,701,France,Female,37,3,0,2,1,1,164268.28,0,0.01,0,Low Risk
15693904,Chiang,685,Germany,Female,30,4,84958.6,2,1,1,194343.72,0,0.09,0,Low Risk
15723053,T'ang,504,Germany,Male,32,8,170291.22,2,1,1,15658.99,0,0.04,0,Low Risk
15594436,Mazzi,588,Spain,Male,33,2,0,2,1,1,12483.56,0,0.02,0,Low Risk
15592229,Mullan,713,France,Female,52,0,185891.54,1,1,1,46369.57,1,0.42,0,Medium Risk
15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1,0.68,1,Medium Risk
15802758,Chinwendu,594,Germany,Female,23,4,104753.84,2,0,0,56756.52,1,0.17,0,Low Risk
15595067,Zhirov,637,Spain,Female,40,6,0,2,1,1,181610.6,0,0.06,0,Low Risk
15684211,Creel,704,Spain,Female,44,9,153656.85,1,0,0,158742.81,0,0.37,0,Low Risk
15737385,Curtis,800,Spain,Female,46,6,0,2,0,0,171928.04,0,0.28,0,Low Risk
15755649,Winter-Irving,584,Germany,Male,47,7,130538.77,1,0,0,92915.84,0,0.87,1,High Risk
15578211,Connolly,777,France,Male,23,6,0,2,1,1,163225.48,0,0.00,0,Low Risk
15612358,Christie,573,Germany,Male,35,9,134498.54,2,1,1,119924.8,0,0.03,0,Low Risk
15606229,Obijiaku,771,France,Male,39,5,0,2,0,0,96270.64,0,0.01,0,Low Risk
15725767,Milani,701,France,Male,23,3,0,2,0,0,38960.59,0,0.01,0,Low Risk
15743490,Zikoranachidimma,795,Germany,Female,56,9,94348.94,1,0,0,29239.29,1,0.83,1,High Risk
15810898,Pan,803,France,Female,65,2,151659.52,2,1,1,6930.17,0,0.21,0,Low Risk
15787222,Ch'in,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0,0.02,0,Low Risk
15620758,Martel,660,Spain,Male,30,4,0,2,0,0,129149.06,0,0.01,0,Low Risk
15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,0.64,1,Medium Risk
15768777,Wang,507,Spain,Female,34,4,0,2,1,1,60688.38,0,0.03,0,Low Risk
15743076,Pai,669,Spain,Male,29,9,0,1,1,1,93901.61,0,0.07,0,Low Risk
15755239,Maughan,758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0,0.05,0,Low Risk
15754577,Boni,556,France,Female,51,8,61354.14,1,0,0,198810.65,1,0.68,1,Medium Risk
15753110,McKay,720,Spain,Male,64,3,45752.78,2,0,0,79623.28,1,0.64,1,Medium Risk
15665181,Chung,808,Spain,Male,25,7,0,2,1,1,23180.37,0,0.01,0,Low Risk
15636428,Sutherland,703,Spain,Female,45,1,0,1,0,0,182784.11,1,0.74,1,High Risk
15751392,Fanucci,689,Spain,Female,57,4,0,2,0,0,136649.8,1,0.54,1,Medium Risk
15671345,Piccio,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0,0.20,0,Low Risk
15628992,Esposito,850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0,0.13,0,Low Risk
15576156,Abazu,710,Spain,Female,28,6,0,1,0,0,48426.98,0,0.21,0,Low Risk
15734917,Castiglione,708,Germany,Male,21,8,133974.36,2,0,0,50294.09,0,0.13,0,Low Risk
15730810,Storey,613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0,0.05,0,Low Risk
15726153,Fanucci,622,France,Male,31,5,106260.67,1,1,1,2578.43,0,0.05,0,Low Risk
15582404,Miller,572,Spain,Female,26,5,0,2,0,0,119381.41,0,0.00,0,Low Risk
15618926,Nwachukwu,520,Spain,Male,43,7,0,2,1,1,36202.74,0,0.04,0,Low Risk
15666200,Lombardo,689,France,Female,40,1,0,2,1,1,119446.64,0,0.04,0,Low Risk
15662500,Ts'ao,774,Spain,Male,32,9,0,2,0,0,10604.48,0,0.01,0,Low Risk
15662189,Durant,434,Spain,Male,33,3,0,1,1,1,2739.71,0,0.17,0,Low Risk
15681115,Iroawuchi,787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0,0.02,0,Low Risk
15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45,0,0.01,0,Low Risk
15746410,Thompson,432,Spain,Male,38,7,0,2,0,0,150580.88,0,0.05,0,Low Risk
15792388,Li,645,France,Female,48,7,90612.34,1,1,1,149139.13,0,0.30,0,Low Risk
15760427,Cameron,850,France,Male,40,6,124788.18,1,0,0,65612.12,0,0.40,0,Low Risk
15710390,Uspensky,655,France,Female,39,6,94631.26,2,1,1,148948.52,0,0.05,0,Low Risk
15775912,Mazzanti,698,France,Male,48,4,101238.24,2,1,1,177815.87,1,0.09,0,Low Risk
15627637,Obioma,709,Germany,Male,23,8,73314.04,2,0,0,63446.47,0,0.08,0,Low Risk
15774155,Trevisani,662,Germany,Male,33,0,103471.52,1,1,1,162703,0,0.18,0,Low Risk
15799720,Coburn,569,Spain,Male,43,8,161546.68,2,1,1,178187.28,0,0.17,0,Low Risk
15683560,Gallo,642,France,Female,40,7,0,2,0,0,183963.34,0,0.06,0,Low Risk
15771509,Hirst,538,Germany,Female,42,1,98548.62,2,1,1,94047.75,0,0.22,0,Low Risk
15687492,Anderson,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0,0.06,0,Low Risk
15684934,Rose,726,France,Male,31,9,0,2,1,1,106117.3,0,0.09,0,Low Risk
15605737,George,541,France,Male,36,5,0,2,0,0,124795.84,0,0.01,0,Low Risk
15689152,Loggia,683,Spain,Male,38,3,126152.84,1,0,0,15378.75,0,0.13,0,Low Risk
15576714,Manna,687,Spain,Female,21,8,0,2,1,1,154767.34,0,0.05,0,Low Risk
15578809,Hao,651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1,0.12,0,Low Risk
15744273,Waterhouse,637,Germany,Male,30,6,122641.56,2,0,0,65618.01,0,0.07,0,Low Risk
15603794,Pugliesi,623,France,Male,48,5,118469.38,1,1,1,158590.25,0,0.20,0,Low Risk
15598259,Gregory,673,Germany,Female,41,9,98612.1,1,0,0,151349.35,0,0.30,0,Low Risk
15748797,Dale,636,Spain,Female,33,0,0,1,0,0,92277.47,1,0.18,0,Low Risk
15603134,Pai,656,Spain,Female,40,10,167878.5,1,1,1,151887.16,0,0.22,0,Low Risk
15748597,Chester,844,Spain,Male,56,5,99529.7,1,1,1,157230.06,1,0.16,0,Low Risk
15718216,Fleetwood-Smith,803,Spain,Male,43,3,0,1,0,0,72051.44,0,0.47,0,Medium Risk
15686913,Kung,757,France,Male,38,0,0,1,0,0,83263.06,0,0.13,0,Low Risk
15723864,Lucas,828,Spain,Male,47,1,109876.82,2,0,0,83611.45,1,0.29,0,Low Risk
15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,1,1,42774.84,1,0.28,0,Low Risk
15668886,Blakey,684,Spain,Female,38,3,0,2,0,0,44255.65,0,0.17,0,Low Risk
15605916,Uvarova,659,France,Female,50,3,0,1,0,0,183399.12,1,0.77,1,High Risk
15566378,Tillman,515,France,Male,48,5,129387.94,1,1,1,147955.91,1,0.25,0,Low Risk
15770548,Lucchese,453,Germany,Female,28,3,139986.65,1,0,0,136846.75,0,0.13,0,Low Risk
15684908,Davidson,540,Germany,Male,64,1,91869.69,1,1,1,95421,0,0.47,0,Medium Risk
15641250,Calabresi,794,Spain,Male,38,9,179581.31,1,0,0,23596.24,0,0.37,0,Low Risk
15623791,Padovesi,632,Spain,Female,40,3,109740.62,1,0,0,141896.74,0,0.37,0,Low Risk
15598521,Ma,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,0.03,0,Low Risk
15714939,Fallaci,484,Germany,Female,34,4,148249.54,1,1,1,33738.27,0,0.16,0,Low Risk
15620936,Warren,787,France,Male,32,4,0,2,1,1,13238.93,0,0.00,0,Low Risk
15597536,Nkemjika,576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0,0.28,0,Low Risk
15790299,Williamson,592,Spain,Male,37,9,0,3,1,1,10656.89,0,0.46,0,Medium Risk
15631813,Beneventi,621,France,Male,39,6,0,2,1,1,58883.91,0,0.01,0,Low Risk
15711288,Hay,512,France,Male,24,6,0,2,0,0,37654.31,0,0.01,0,Low Risk
15683930,Ch'iu,593,Germany,Female,32,9,134096.53,2,0,0,53931.05,1,0.06,0,Low Risk
